loan_id,age,income,loan_amount,loan_term,interest_rate,employment_years,num_accounts,num_delinquencies,credit_score,employment_type,home_ownership,loan_purpose,default
4010,54,88702,292643,24,5.9543763518964905,13.0,6,0.0,758,Self-Employed,Own,Business,1
4011,45,68543,110847,12,3.8323531899857617,1.0,3,0.0,576,Unemployed,Own,Debt Consolidation,0
4012,23,27541,293946,12,0.6123423931962328,16.0,3,0.0,770,Unemployed,Mortgage,Auto,0
4013,30,10000,56747,12,4.821114468073699,16.0,13,0.0,484,Self-Employed,Rent,Business,0
4014,47,63720,70989,36,7.416389489895359,8.0,7,0.0,695,Unemployed,Mortgage,Auto,0
4015,43,54651,124407,48,7.7929183393459125,4.0,3,2.0,684,Self-Employed,Mortgage,Home Improvement,0
4016,36,35576,145218,12,5.389538507058283,4.0,10,0.0,764,Self-Employed,Rent,Debt Consolidation,0
4017,37,17484,219231,12,3.9413164572738104,8.0,3,0.0,688,Self-Employed,Mortgage,Debt Consolidation,0
4018,55,41631,183807,12,7.336158663312716,17.0,10,1.0,625,Unemployed,Own,Education,0
4019,37,55137,118776,36,2.6574740734170534,7.0,12,3.0,633,Self-Employed,Own,Education,0
4020,43,76646,140001,60,2.1130287066569604,0.0,7,0.0,850,Self-Employed,Rent,Home Improvement,0
4021,77,64715,126070,48,5.278848885369098,17.0,9,3.0,658,Employed,Own,Business,0
4022,23,100201,81400,60,9.366117539287316,5.0,9,3.0,709,Employed,Rent,Debt Consolidation,1
4023,18,34109,83402,24,9.459880416678683,15.0,3,1.0,447,Unemployed,Rent,Home Improvement,0
4024,56,82026,227091,24,2.205555405175965,11.0,8,0.0,567,Employed,Mortgage,Home Improvement,1
4025,34,61182,12887,12,4.4068552919507,7.0,1,1.0,701,Employed,Own,Business,0
4026,40,77366,271301,60,11.584739450133855,12.0,14,0.0,488,Employed,Rent,Debt Consolidation,0
4027,33,49087,124275,36,3.7789541951669716,4.0,12,0.0,704,Self-Employed,Mortgage,Debt Consolidation,0
4028,41,86792,92061,48,9.549347705960784,6.0,8,0.0,577,Employed,Rent,Debt Consolidation,0
4029,68,67380,205481,60,7.940026410984391,5.0,11,2.0,546,Unemployed,Own,Education,0
4030,57,43013,261391,60,8.477145274178184,6.0,2,1.0,577,Self-Employed,Own,Debt Consolidation,0
4031,57,59699,233822,48,4.3853605029171145,10.0,4,0.0,802,Unemployed,Mortgage,Auto,0
4032,23,54011,187638,60,4.459349341125875,10.0,7,0.0,683,Unemployed,Rent,Business,1
4033,27,72229,231514,60,3.2234595057385835,0.0,6,0.0,558,Unemployed,Own,Debt Consolidation,0
4034,18,30505,21262,48,7.4970785856837105,5.0,12,0.0,727,Unemployed,Own,Business,0
4035,32,59266,110862,36,1.4087283134870425,6.0,9,0.0,732,Unemployed,Own,Business,1
4036,59,69882,81662,48,5.091498873130258,10.0,14,0.0,611,Employed,Own,Auto,0
4037,52,60825,241847,12,9.586179745768327,0.0,8,0.0,745,Employed,Own,Debt Consolidation,0
4038,41,93673,121239,12,6.986350018547372,11.0,2,0.0,750,Unemployed,Rent,Business,0
4039,44,79350,213405,12,8.006596330740521,2.0,13,,735,Unemployed,Rent,Debt Consolidation,0
4040,34,59812,190189,12,1.3898859096128753,9.0,4,0.0,582,Employed,Mortgage,Auto,0
4041,48,65417,85326,24,3.014792513753572,13.0,1,0.0,532,Unemployed,Own,Education,0
4042,56,67391,105978,36,8.460391198305818,1.0,7,0.0,480,Employed,Mortgage,Education,0
4043,20,70082,247036,24,5.814456170099114,,4,0.0,584,Unemployed,Rent,Education,0
4044,49,14358,91838,60,2.900895653249579,7.0,8,2.0,613,Unemployed,Rent,Education,0
4045,58,52461,159365,60,7.065965082750731,3.0,2,0.0,621,Self-Employed,Mortgage,Home Improvement,0
4046,38,22889,91309,48,4.166102630622274,1.0,8,0.0,645,Unemployed,Rent,Business,0
4047,55,91957,126453,12,11.84389777664009,4.0,2,0.0,823,Self-Employed,Own,Home Improvement,0
4048,87,58478,146537,48,6.997578200637738,3.0,11,0.0,616,Unemployed,Own,Debt Consolidation,0
4049,43,55166,91285,60,3.193470411332959,6.0,8,0.0,645,Self-Employed,Rent,Education,0
4050,50,82419,77966,12,7.702550460139129,5.0,13,0.0,468,Employed,Own,Debt Consolidation,0
4051,33,70558,171470,36,9.536920792109365,10.0,13,0.0,850,Unemployed,Mortgage,Auto,0
4052,47,31784,86644,60,5.485114056062887,12.0,1,0.0,518,Employed,Rent,Business,0
4053,51,58227,89200,48,3.580167133507381,0.0,13,2.0,579,Self-Employed,Mortgage,Auto,0
4054,47,51620,79571,48,5.610803796666967,6.0,2,0.0,719,Self-Employed,Rent,Business,0
4055,29,16386,144156,60,3.968007408847095,3.0,5,0.0,674,Self-Employed,Own,Auto,0
4056,48,42743,220777,24,4.854212658566041,2.0,1,0.0,814,Self-Employed,Own,Auto,0
4057,66,55411,262989,36,2.0278915794263304,0.0,12,0.0,722,Employed,Own,Business,0
4058,51,57126,95556,60,7.688037437908465,0.0,5,0.0,641,Self-Employed,Own,Debt Consolidation,0
4059,59,22944,311273,60,2.62680234824294,5.0,5,1.0,754,Unemployed,Mortgage,Auto,1
4060,41,88791,74647,48,7.020404823580596,9.0,7,0.0,766,Self-Employed,Mortgage,Business,0
4061,56,57447,231266,12,4.7397497154521275,9.0,2,0.0,583,Employed,Rent,Business,0
4062,49,60938,95872,12,6.057253634388512,2.0,2,2.0,746,Employed,Own,Auto,0
4063,30,70016,84680,12,4.313238727487962,2.0,12,2.0,627,Unemployed,Own,Debt Consolidation,0
4064,49,40298,94143,48,5.990542778340452,9.0,6,3.0,639,Employed,Mortgage,Education,0
4065,30,71408,146066,12,6.581620086572462,5.0,14,0.0,664,Self-Employed,Own,Home Improvement,0
4066,35,50823,193497,60,4.62284006808636,12.0,11,0.0,611,Unemployed,Own,Education,0
4067,47,37585,200240,24,1.176140506583093,2.0,13,0.0,606,Unemployed,Own,Auto,1
4068,49,74336,79201,24,6.342538446503433,0.0,10,2.0,748,Employed,Mortgage,Auto,0
4069,27,97291,75775,24,6.477073045498431,11.0,3,0.0,497,Unemployed,Mortgage,Business,0
4070,60,78120,81252,12,1.9181499814228324,0.0,13,0.0,543,Self-Employed,Own,Debt Consolidation,0
4071,53,83074,141648,24,3.047303044017712,0.0,13,0.0,717,Self-Employed,Mortgage,Debt Consolidation,1
4072,34,46984,134238,12,4.630506599114048,4.0,8,2.0,642,Employed,Own,Auto,0
4073,21,20059,78736,60,0.5,6.0,3,0.0,749,Self-Employed,Rent,Debt Consolidation,0
4074,42,97253,170220,60,7.269765294150362,11.0,10,0.0,685,Self-Employed,Own,Home Improvement,0
4075,38,111362,319692,48,4.277986658482286,2.0,4,1.0,516,Employed,Own,Debt Consolidation,0
4076,46,98570,112146,48,6.221426188054981,14.0,14,0.0,656,Self-Employed,Rent,Debt Consolidation,0
4077,39,51605,117486,36,2.8443218266374655,0.0,13,3.0,703,Employed,Own,Business,1
4078,18,31134,191974,60,10.543721296493217,6.0,7,0.0,673,Employed,Own,Auto,0
4079,39,33357,108088,12,1.9485263975255753,12.0,1,0.0,603,Employed,Rent,Debt Consolidation,0
4080,40,17906,200172,36,4.2538161075396275,12.0,1,0.0,622,Unemployed,Own,Auto,0
4081,54,57315,96109,60,8.497709349263044,0.0,9,2.0,593,Self-Employed,Rent,Debt Consolidation,0
4082,34,100141,287408,12,2.6264613157632555,21.0,12,3.0,517,Self-Employed,Rent,Debt Consolidation,0
4083,70,56458,175858,60,5.727546158679073,6.0,6,1.0,503,Self-Employed,Own,Debt Consolidation,0
4084,18,67558,103498,60,7.067107652955142,9.0,5,2.0,689,Employed,Own,Business,0
4085,64,94389,105848,12,1.7338246009193914,6.0,2,1.0,562,Employed,Own,Debt Consolidation,0
4086,41,49897,111465,60,3.8283615971416287,18.0,2,2.0,707,Self-Employed,Rent,Education,0
4087,57,110888,252956,60,5.975407986188773,14.0,7,0.0,590,Self-Employed,Rent,Home Improvement,0
4088,46,109802,54843,60,6.633301249378831,18.0,6,0.0,518,Self-Employed,Mortgage,Debt Consolidation,0
4089,62,56722,99904,48,3.4442547194016133,10.0,12,1.0,609,Self-Employed,Rent,Education,0
4090,39,45561,107875,24,10.101418437845274,12.0,14,1.0,850,Unemployed,Mortgage,Auto,0
4091,28,77430,148823,60,6.7023590956888395,2.0,13,0.0,640,Employed,Rent,Business,0
4092,66,51311,129666,12,7.441630607981102,6.0,8,0.0,714,Unemployed,Own,Auto,0
4093,43,31086,38157,60,7.294972853270738,12.0,3,3.0,666,Self-Employed,Own,Business,0
4094,48,92030,120013,48,1.591731489556484,9.0,3,1.0,509,Employed,Own,Auto,0
4095,63,90411,142533,48,5.213074832138719,8.0,13,1.0,794,Unemployed,Mortgage,Auto,0
4096,29,63887,102892,60,5.459406745093225,4.0,5,0.0,625,Unemployed,Own,Home Improvement,0
4097,53,28428,201508,36,4.864101864569219,13.0,10,0.0,518,Employed,Rent,Home Improvement,0
4098,36,29261,218955,24,6.018645033996028,13.0,4,0.0,598,Unemployed,Own,Home Improvement,0
4099,43,62680,144120,12,0.23175426315735148,13.0,12,3.0,629,Self-Employed,Own,Auto,0
4100,46,47503,167290,12,5.820214720524912,9.0,8,0.0,724,Unemployed,Rent,Business,0
4101,22,51472,5000,12,4.741711314187171,8.0,6,0.0,581,Unemployed,Mortgage,Home Improvement,1
4102,33,85549,118417,12,0.2098972091697613,13.0,8,0.0,850,Self-Employed,Own,Business,0
4103,65,78329,225361,48,6.556057055444091,12.0,7,0.0,556,Self-Employed,Mortgage,Business,0
4104,58,94453,118242,24,2.547009313734054,3.0,2,0.0,711,Unemployed,Mortgage,Debt Consolidation,0
4105,44,35234,94705,60,4.548696886031279,9.0,9,0.0,452,Self-Employed,Own,Education,0
4106,48,51420,320826,60,4.864001076222087,11.0,11,1.0,637,Employed,Rent,Auto,0
4107,40,78974,286430,36,0.8845265638573192,4.0,13,0.0,686,Employed,Mortgage,Education,0
4108,65,71201,185068,60,1.1641266650279514,12.0,6,0.0,538,Self-Employed,Rent,Auto,0
4109,41,98309,235418,24,6.8634389669467,11.0,11,0.0,799,Self-Employed,Mortgage,Business,0
4110,48,70513,5000,60,3.990454604448039,5.0,11,0.0,693,Employed,Own,Education,0
4111,62,106202,90933,48,4.517733455734608,1.0,6,0.0,618,Employed,Rent,Debt Consolidation,0
4112,33,73500,114753,60,5.682104011589167,10.0,12,2.0,692,Unemployed,Rent,Education,0
4113,68,86554,132301,12,1.1044599919886444,17.0,2,1.0,590,Unemployed,Mortgage,Education,1
4114,22,51912,113254,12,4.480736409424442,9.0,9,2.0,775,Unemployed,Rent,Debt Consolidation,0
4115,69,60357,5000,12,5.223452303627962,11.0,1,0.0,751,Unemployed,Own,Debt Consolidation,0
4116,39,82773,178951,12,9.911337810195405,2.0,6,3.0,687,Employed,Rent,Home Improvement,0
4117,41,100324,190774,48,3.1992708733396613,7.0,14,0.0,711,Employed,Rent,Auto,0
4118,18,78230,270142,48,7.472198952810529,7.0,8,3.0,502,Employed,Mortgage,Business,0
4119,38,57920,90876,48,5.49551350579104,3.0,2,3.0,796,Self-Employed,Rent,Education,0
4120,29,94433,84737,60,2.6610248006959405,10.0,3,2.0,640,Employed,Rent,Education,0
4121,35,10000,5000,12,3.917647008127773,10.0,10,1.0,752,Self-Employed,Own,Business,0
4122,42,24444,127982,36,7.665660904069307,6.0,10,2.0,724,Self-Employed,Rent,Debt Consolidation,0
4123,59,77040,217583,36,7.442488716494385,7.0,7,0.0,750,Self-Employed,Own,Debt Consolidation,0
4124,48,60352,104117,12,4.19930084935781,18.0,13,0.0,545,Unemployed,Rent,Education,0
4125,49,75137,310758,24,6.359311784719363,4.0,13,0.0,557,Self-Employed,Rent,Education,0
4126,28,61610,130755,60,2.9074632580415996,2.0,11,1.0,850,Employed,Own,Business,0
4127,31,74273,161024,36,5.058604866959336,2.0,12,0.0,498,Employed,Rent,Business,0
4128,71,39639,47767,48,4.426017188104238,9.0,1,0.0,540,Employed,Rent,Auto,0
4129,33,74262,171541,24,7.829443163812819,0.0,5,0.0,654,Employed,Mortgage,Debt Consolidation,0
4130,69,84860,5000,48,6.657106447674426,5.0,11,2.0,654,Employed,Mortgage,Home Improvement,0
4131,41,90513,202027,24,3.8098319165759476,3.0,6,1.0,595,Employed,Rent,Home Improvement,0
4132,45,110338,204332,24,4.058766657678774,7.0,10,0.0,711,Self-Employed,Own,Business,0
4133,61,66102,251946,60,5.427375118713342,7.0,7,1.0,740,Employed,Mortgage,Auto,0
4134,64,66847,73502,48,5.096782915814497,9.0,13,2.0,648,Self-Employed,Rent,Education,0
4135,43,21920,162042,48,4.801191258240127,11.0,10,0.0,623,Unemployed,Mortgage,Business,0
4136,39,46714,192286,36,4.620113176860683,13.0,10,0.0,647,Employed,Rent,Business,0
4137,44,55172,183171,12,8.947967448461977,6.0,13,0.0,600,Unemployed,Own,Business,0
4138,50,86257,85102,12,4.370199292253733,4.0,7,0.0,480,Unemployed,Mortgage,Home Improvement,0
4139,58,44724,5000,36,6.249953006906442,12.0,3,0.0,680,Unemployed,Mortgage,Business,0
4140,45,79908,176022,24,11.556672188847552,0.0,14,0.0,726,Employed,Rent,Auto,0
4141,54,59959,138562,36,3.3837776749378055,11.0,7,0.0,634,Self-Employed,Own,Home Improvement,0
4142,69,55570,107499,36,5.9817933587243335,8.0,1,1.0,423,Unemployed,Own,Auto,0
4143,50,66222,207295,48,6.111161858378109,10.0,11,0.0,592,Employed,Own,Home Improvement,0
4144,49,50221,146631,36,5.472257369734542,9.0,4,0.0,740,Self-Employed,Rent,Auto,0
4145,22,49274,51060,24,5.602766210200297,8.0,7,2.0,506,Unemployed,Own,Debt Consolidation,0
4146,18,17380,5141,12,3.302538673181788,8.0,7,0.0,719,Employed,Own,Debt Consolidation,0
4147,50,53801,65327,60,6.397110956484502,2.0,4,0.0,605,Self-Employed,Rent,Home Improvement,0
4148,43,48000,329475,36,0.9069119630257214,4.0,1,0.0,648,Self-Employed,Own,Debt Consolidation,0
4149,37,47100,204208,36,9.994593169552505,16.0,14,0.0,581,Employed,Own,Education,0
4150,48,70421,164145,48,9.782598207709306,11.0,8,1.0,536,Unemployed,Mortgage,Auto,0
4151,44,76465,136375,48,4.676920417107572,13.0,4,0.0,793,Employed,Own,Home Improvement,0
4152,61,65804,131445,36,8.129379249898442,6.0,2,0.0,731,Unemployed,Mortgage,Debt Consolidation,0
4153,46,84885,237539,36,4.76657721175752,8.0,4,0.0,714,Employed,Mortgage,Home Improvement,0
4154,33,74389,113205,24,5.524525070678642,10.0,8,1.0,740,Self-Employed,Mortgage,Education,0
4155,59,52623,193269,12,3.7976615276264716,14.0,8,0.0,700,Self-Employed,Mortgage,Home Improvement,0
4156,41,48428,123867,12,7.549430086878846,7.0,5,0.0,744,Self-Employed,Own,Home Improvement,0
4157,52,67820,295511,60,4.04677760868897,10.0,2,0.0,583,Self-Employed,Mortgage,Business,0
4158,37,74344,205671,12,7.462887144874331,11.0,7,0.0,787,Self-Employed,Mortgage,Business,1
4159,35,94946,243416,60,5.394890580089224,12.0,3,3.0,778,Employed,Mortgage,Business,0
4160,46,89779,106169,48,5.4568842792225105,6.0,6,0.0,688,Employed,Own,Business,0
4161,45,46463,229360,60,1.7716942886789995,14.0,9,2.0,621,Employed,Rent,Auto,0
4162,52,57449,126556,60,5.649630076485823,0.0,13,0.0,527,Unemployed,Mortgage,Education,0
4163,40,76775,158252,12,2.6353971508054617,2.0,5,3.0,672,Unemployed,Mortgage,Home Improvement,0
4164,18,86699,272628,36,5.653986103959221,10.0,9,0.0,818,Self-Employed,Rent,Education,0
4165,38,83474,71791,48,10.349420658091724,10.0,4,0.0,533,Self-Employed,Own,Home Improvement,0
4166,56,58403,165243,24,2.026116052207349,6.0,9,0.0,751,Self-Employed,Mortgage,Business,0
4167,40,28649,182850,60,5.132736437403312,5.0,1,3.0,602,Unemployed,Own,Auto,0
4168,41,35026,189000,60,3.9112556479996434,5.0,4,0.0,611,Unemployed,Mortgage,Home Improvement,0
4169,59,66815,116191,60,2.899204255636687,3.0,11,0.0,532,Employed,Own,Home Improvement,1
4170,34,68555,306469,36,3.521896306506559,7.0,14,0.0,574,Unemployed,Own,Debt Consolidation,0
4171,21,32533,52880,24,9.177057181744852,0.0,1,2.0,714,Self-Employed,Mortgage,Auto,0
4172,42,61114,259416,12,9.841215009604912,13.0,12,0.0,727,Employed,Mortgage,Auto,0
4173,37,75780,241129,48,2.88413766310946,9.0,13,1.0,673,Unemployed,Own,Auto,0
4174,30,31219,292566,36,6.502273036554776,14.0,9,0.0,599,Employed,Mortgage,Education,0
4175,42,87624,30882,24,3.2025167161093804,8.0,8,0.0,539,Unemployed,Rent,Business,0
4176,52,50561,84837,48,3.8041907015231757,7.0,8,1.0,656,Unemployed,Own,Debt Consolidation,1
4177,44,91440,261895,12,0.37692070116368015,8.0,14,3.0,613,Unemployed,Rent,Education,0
4178,49,46663,9222,48,10.829571169497573,4.0,7,1.0,671,Self-Employed,Mortgage,Business,0
4179,72,34334,29515,60,8.245796417384234,1.0,9,0.0,617,Unemployed,Rent,Home Improvement,1
4180,39,48546,113376,60,3.8707876904379246,3.0,11,0.0,620,Self-Employed,Rent,Debt Consolidation,0
4181,49,57621,164399,36,6.212098252966224,5.0,11,1.0,665,Employed,Own,Education,0
4182,37,50288,269416,48,4.500045849979307,3.0,13,1.0,685,Unemployed,Rent,Debt Consolidation,0
4183,32,54599,136105,60,7.864880352589701,14.0,3,0.0,772,Self-Employed,Mortgage,Business,1
4184,36,68349,104382,36,4.646859949196768,4.0,7,2.0,616,Self-Employed,Own,Education,0
4185,37,55720,173354,36,5.013063397000211,9.0,6,2.0,704,Employed,Mortgage,Education,0
4186,50,58347,185219,36,3.844866944523181,10.0,5,2.0,830,Employed,Mortgage,Debt Consolidation,0
4187,80,17269,183092,12,7.009732530904026,14.0,9,0.0,707,Employed,Rent,Home Improvement,0
4188,34,69792,136651,60,11.023320886160164,11.0,4,2.0,766,Unemployed,Mortgage,Home Improvement,0
4189,38,57769,5000,60,4.78935236357383,7.0,3,0.0,587,Unemployed,Rent,Home Improvement,0
4190,44,100257,81178,24,4.760675322822992,16.0,13,1.0,577,Employed,Own,Business,0
4191,50,36510,256520,12,5.4371485061353395,1.0,11,1.0,634,Unemployed,Own,Debt Consolidation,0
4192,48,14792,164030,60,6.150522484896985,3.0,3,0.0,644,Self-Employed,Rent,Business,0
4193,64,75451,125810,60,4.752557237310063,9.0,2,0.0,757,Self-Employed,Own,Business,0
4194,18,68663,233862,24,4.5193466074392505,8.0,1,0.0,577,Unemployed,Own,Home Improvement,0
4195,18,34789,65241,48,5.706310353322812,12.0,3,2.0,641,Unemployed,Own,Home Improvement,0
4196,37,21756,133098,48,1.122328536094308,8.0,8,0.0,757,Self-Employed,Own,Home Improvement,0
4197,61,98434,160331,12,4.131497643094296,9.0,12,0.0,671,Self-Employed,Rent,Debt Consolidation,0
4198,21,95352,116896,36,0.4975170870864307,12.0,6,2.0,648,Unemployed,Rent,Debt Consolidation,0
4199,18,10000,157557,24,4.268320403403312,8.0,2,3.0,673,Unemployed,Mortgage,Home Improvement,0
4200,53,48544,135922,24,3.129349603479886,11.0,8,3.0,537,Employed,Mortgage,Business,0
4201,48,101604,45049,60,7.067454161992083,4.0,13,0.0,535,Employed,Own,Debt Consolidation,0
4202,28,48098,163610,60,3.6619640539936658,4.0,5,2.0,491,Unemployed,Rent,Education,0
4203,30,47734,50373,24,4.586218409298072,12.0,12,0.0,670,Self-Employed,Rent,Business,0
4204,30,52931,162421,36,0.130374609185667,8.0,4,0.0,741,Unemployed,Rent,Business,0
4205,46,31977,253060,48,8.055988758687947,8.0,14,3.0,726,Self-Employed,Mortgage,Auto,1
4206,35,17380,128923,12,2.7840002834959527,4.0,1,0.0,764,Unemployed,Own,Debt Consolidation,0
4207,52,86313,62138,48,4.293322820145052,5.0,12,0.0,795,Unemployed,Rent,Education,0
4208,18,13926,140475,12,7.445242412870474,9.0,13,0.0,664,Self-Employed,Mortgage,Debt Consolidation,0
4209,32,66181,87602,36,7.454608283108929,6.0,1,3.0,643,Self-Employed,Rent,Business,0
4210,28,82164,194588,24,2.72297844061114,3.0,4,0.0,797,Unemployed,Rent,Debt Consolidation,0
4211,41,23719,138900,36,6.8173655475857995,3.0,12,0.0,579,Self-Employed,Mortgage,Business,0
4212,36,36893,278232,24,2.6281784294767494,4.0,13,2.0,532,Self-Employed,Mortgage,Education,1
4213,56,90329,237224,60,6.0807751121558,6.0,9,0.0,616,Unemployed,Rent,Business,0
4214,18,73322,138518,12,3.539357035073489,6.0,10,0.0,604,Employed,Own,Home Improvement,0
4215,45,44567,203670,60,2.962218659296739,15.0,10,1.0,654,Employed,Own,Business,1
4216,53,90056,120507,24,5.58812189349613,12.0,6,0.0,564,Self-Employed,Mortgage,Home Improvement,0
4217,72,90163,152546,12,3.6912132557955113,9.0,1,2.0,686,Unemployed,Rent,Education,0
4218,37,66726,122892,12,10.546450811528802,17.0,12,1.0,593,Self-Employed,Mortgage,Education,1
4219,49,37495,207484,60,3.955558459715597,7.0,8,0.0,772,Unemployed,Rent,Business,0
4220,18,49663,257474,12,2.5201087833873133,10.0,12,3.0,530,Employed,Rent,Home Improvement,0
4221,18,67159,209898,24,3.252854569730945,9.0,9,2.0,636,Employed,Rent,Business,0
4222,57,55285,219145,24,5.456548167695899,10.0,2,0.0,616,Employed,Mortgage,Education,0
4223,44,83473,219227,60,5.779960807970305,4.0,6,2.0,673,Self-Employed,Mortgage,Home Improvement,0
4224,62,21755,191344,36,6.273804373913489,6.0,7,0.0,742,Employed,Mortgage,Auto,0
4225,24,22643,64553,24,7.778772467212992,3.0,11,0.0,676,Employed,Mortgage,Auto,0
4226,52,64521,277572,24,1.3227389145390447,10.0,13,1.0,637,Self-Employed,Own,Education,0
4227,73,47711,285330,12,7.8929061005560035,8.0,1,0.0,719,Unemployed,Rent,Home Improvement,0
4228,51,44323,132459,12,3.2152413400099262,0.0,14,1.0,734,Employed,Mortgage,Business,0
4229,49,15798,122197,24,6.504132309299093,10.0,11,2.0,676,Unemployed,Rent,Education,0
4230,45,60488,195930,60,9.802760241508002,9.0,5,0.0,688,Unemployed,Own,Education,0
4231,21,58681,191310,36,3.5043444794021816,16.0,11,1.0,714,Self-Employed,Mortgage,Debt Consolidation,0
4232,65,76336,134854,12,3.400806884559533,12.0,11,2.0,485,Unemployed,Own,Business,0
4233,35,61722,56248,12,2.939293459760245,13.0,5,0.0,614,Unemployed,Mortgage,Business,0
4234,52,56684,172927,36,4.655030186785296,2.0,3,1.0,687,Self-Employed,Rent,Auto,0
4235,21,89425,191357,12,8.663446602465013,13.0,2,0.0,620,Unemployed,Own,Debt Consolidation,0
4236,27,27188,204436,60,2.714241038421169,7.0,14,0.0,621,Employed,Own,Business,0
4237,66,73409,176196,12,4.265616520346087,4.0,1,0.0,687,Self-Employed,Mortgage,Business,1
4238,39,18221,129666,12,7.9393473619386015,0.0,6,0.0,689,Self-Employed,Rent,Auto,0
4239,66,39040,224550,24,7.059878294691497,14.0,7,3.0,696,Self-Employed,Rent,Debt Consolidation,0
4240,43,29683,154938,60,4.250710820835734,6.0,2,3.0,570,Employed,Rent,Debt Consolidation,0
4241,18,79548,115130,60,4.972701474256304,7.0,2,0.0,508,Unemployed,Rent,Home Improvement,0
4242,58,58364,136450,24,7.789632645785208,9.0,5,3.0,730,Unemployed,Mortgage,Education,0
4243,36,59662,19052,48,9.454409257403698,17.0,5,2.0,575,Unemployed,Own,Home Improvement,0
4244,55,32331,136331,36,9.75253102634181,6.0,13,1.0,568,Employed,Mortgage,Debt Consolidation,0
4245,45,52507,201632,60,8.949503882969783,7.0,3,0.0,559,Unemployed,Rent,Auto,0
4246,21,40913,175483,48,3.8248507853366505,12.0,3,0.0,765,Unemployed,Own,Home Improvement,0
4247,47,69586,264049,36,10.046569430088919,6.0,1,2.0,671,Employed,Own,Auto,1
4248,77,35222,130276,60,3.652808759110969,3.0,3,1.0,684,Employed,Rent,Debt Consolidation,0
4249,52,93244,186548,12,1.37217381592228,0.0,9,0.0,718,Unemployed,Mortgage,Auto,0
4250,44,18110,209455,60,5.780903839359636,14.0,2,2.0,645,Employed,Mortgage,Home Improvement,0
4251,61,39837,325714,36,9.190541295074334,9.0,1,0.0,751,Employed,Rent,Debt Consolidation,0
4252,48,101930,160857,48,7.159061795803076,10.0,9,0.0,530,Employed,Own,Debt Consolidation,1
4253,48,49121,71685,12,5.315723714674686,5.0,5,2.0,541,Self-Employed,Own,Home Improvement,0
4254,28,27128,213594,36,6.228407789959428,11.0,8,0.0,535,Self-Employed,Mortgage,Education,0
4255,48,65476,289929,36,6.8303300195899865,5.0,11,3.0,692,Unemployed,Own,Home Improvement,0
4256,60,48115,125808,60,5.868918236387236,8.0,4,1.0,700,Unemployed,Rent,Home Improvement,0
4257,32,39103,213081,24,4.761606618279513,8.0,8,0.0,602,Employed,Own,Business,0
4258,66,32603,242154,24,3.648138452777388,13.0,12,2.0,626,Unemployed,Mortgage,Debt Consolidation,0
4259,43,129209,226279,12,5.780804671590279,11.0,5,0.0,776,Self-Employed,Mortgage,Business,0
4260,31,53711,159416,36,5.193623922702593,,6,0.0,580,Unemployed,Rent,Business,0
4261,59,11860,97614,48,5.509018384269075,11.0,6,2.0,679,Unemployed,Mortgage,Business,0
4262,40,97342,143904,12,8.11498614239754,6.0,6,0.0,581,Self-Employed,Rent,Auto,0
4263,56,75276,184395,12,4.880905612939202,3.0,2,0.0,759,Self-Employed,Own,Home Improvement,0
4264,40,40838,218116,60,4.97967229363874,10.0,10,2.0,712,Employed,Own,Business,0
4265,44,36672,175045,48,5.974777248597868,8.0,10,0.0,510,Employed,Own,Auto,0
4266,52,76836,121506,36,12.064645988294995,2.0,9,1.0,623,Employed,Rent,Auto,1
4267,49,53827,191653,36,2.7702590448945266,5.0,7,0.0,442,Unemployed,Mortgage,Debt Consolidation,0
4268,18,11850,214506,36,8.229690015618747,11.0,3,3.0,740,Unemployed,Rent,Home Improvement,0
4269,28,104680,178470,12,4.752516629568105,9.0,2,,850,Unemployed,Own,Education,0
4270,58,49150,87285,60,5.3475295339466,10.0,4,3.0,431,Self-Employed,Own,Home Improvement,0
4271,43,97389,136394,12,2.2195896753615103,17.0,8,0.0,507,Unemployed,Own,Auto,0
4272,37,91960,221086,24,10.20115712537045,12.0,9,2.0,666,Self-Employed,Own,Home Improvement,0
4273,24,34974,46273,24,6.056339602848723,7.0,10,1.0,648,Unemployed,Own,Debt Consolidation,0
4274,28,85829,5000,36,7.147068111983005,5.0,2,0.0,608,Unemployed,Rent,Home Improvement,0
4275,18,43713,263106,60,1.752937715261595,4.0,14,1.0,476,Self-Employed,Own,Auto,1
4276,43,13332,188356,36,3.894328771722843,5.0,6,0.0,682,Self-Employed,Rent,Auto,0
4277,36,49385,195504,36,6.531190847870388,0.0,8,0.0,738,Self-Employed,Rent,Business,0
4278,30,69940,69238,12,5.097555732838071,1.0,3,3.0,850,Employed,Own,Auto,1
4279,43,48431,205314,36,6.616697341174734,11.0,11,0.0,780,Employed,Own,Debt Consolidation,0
4280,50,52323,170643,36,10.757125052851721,15.0,9,1.0,520,Unemployed,Own,Auto,0
4281,76,88589,31175,60,6.761533005799158,8.0,4,,648,Unemployed,Rent,Home Improvement,0
4282,22,62662,256821,60,4.3781372578251805,4.0,5,0.0,709,Unemployed,Mortgage,Education,0
4283,62,38917,161901,60,3.871597920767604,0.0,14,0.0,581,Employed,Rent,Auto,0
4284,59,77550,120293,36,3.5866350800330125,16.0,12,3.0,728,Unemployed,Own,Debt Consolidation,0
4285,33,64941,121650,60,4.430899492041035,1.0,7,3.0,720,Self-Employed,Rent,Debt Consolidation,1
